,date,time,round,day,home_team,away_team,goals_home,goals_away,xg_home,xg_away,poss_home,formation_home,referee,sh_home,sot_home,dist_home,fk_home,pk_home,pkatt_home,season,target,poss_away,formation_away,sh_away,sot_away,dist_away,fk_away,pk_away,pkatt_away,time_group,xg_home_rolling,xg_away_rolling,poss_home_rolling,sh_home_rolling,sot_home_rolling,dist_home_rolling,fk_home_rolling,pk_home_rolling,goals_home_rolling,goals_away_rolling,pkatt_home_rolling,poss_away_rolling,sh_away_rolling,sot_away_rolling,dist_away_rolling,fk_away_rolling,pk_away_rolling,pkatt_away_rolling
1307,2020-10-04,16,5,6,23,19,0.0,2.0,0.5,2.2,45.0,4-4-2,José Luis Munuera,11.0,4.0,19.3,0.0,0,0,2021,1,55.0,4-3-3,13.0,3.0,15.7,0.0,0,0,1,1.3,2.3333333333333335,43.666666666666664,6.666666666666667,3.0,19.066666666666666,0.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,61.666666666666664,13.666666666666666,4.0,15.633333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333
1308,2020-10-26,21,7,0,23,2,1.0,1.0,1.2,0.8,58.0,4-4-2,Mario Melero,9.0,2.0,24.5,1.0,1,1,2021,2,42.0,5-3-2,11.0,3.0,18.3,0.0,0,0,2,0.3333333333333333,0.9666666666666667,43.0,6.666666666666667,2.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,51.666666666666664,11.333333333333334,3.6666666666666665,17.366666666666667,0.6666666666666666,0.0,0.0
1309,2020-11-08,18,9,6,23,17,1.0,1.0,2.1,0.8,71.0,4-4-2,Isidro Díaz de Mera,17.0,5.0,17.6,1.0,0,0,2021,2,29.0,4-4-2,6.0,2.0,14.5,0.0,0,0,1,0.7999999999999999,1.8,58.666666666666664,11.333333333333334,2.3333333333333335,21.46666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,41.0,10.0,2.6666666666666665,17.066666666666666,0.3333333333333333,0.0,0.3333333333333333
1310,2020-11-21,14,10,5,23,21,1.0,1.0,0.7,0.6,44.0,4-4-2,Jorge Figueroa,13.0,5.0,22.7,0.0,0,0,2021,2,56.0,4-1-4-1,11.0,5.0,17.9,1.0,0,0,0,1.4000000000000001,0.7666666666666666,66.33333333333333,15.0,3.6666666666666665,20.466666666666665,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,46.333333333333336,4.666666666666667,1.3333333333333333,16.733333333333334,0.0,0.3333333333333333,0.3333333333333333
1311,2020-12-05,14,12,5,23,3,3.0,0.0,2.2,0.5,68.0,4-4-2,David Medié,12.0,8.0,12.9,0.0,0,0,2021,0,32.0,4-4-2,9.0,0.0,16.0,0.0,0,0,0,1.3,0.5333333333333333,59.666666666666664,13.0,4.0,21.566666666666663,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,48.666666666666664,10.666666666666666,3.3333333333333335,20.03333333333333,1.0,0.0,0.0
1312,2020-12-19,18,14,5,23,4,2.0,1.0,1.8,1.8,45.0,4-4-2,César Soto,13.0,5.0,17.4,0.0,0,0,2021,0,55.0,4-4-2,15.0,5.0,16.5,2.0,0,0,1,1.4333333333333336,1.4333333333333333,56.333333333333336,9.0,4.333333333333333,19.266666666666666,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,57.333333333333336,9.333333333333334,3.0,16.633333333333336,0.0,0.3333333333333333,0.3333333333333333
1313,2020-12-29,21,16,1,23,15,4.0,3.0,1.7,2.8,38.0,4-4-2,Javier Estrada,10.0,5.0,11.5,0.0,0,0,2021,0,62.0,4-2-3-1,18.0,6.0,15.4,0.0,1,1,2,1.1666666666666667,0.6,43.0,9.333333333333334,3.0,18.866666666666664,0.0,0.0,1.0,0.6666666666666666,0.0,62.0,10.333333333333334,2.3333333333333335,20.5,1.0,0.0,0.0
1314,2021-01-10,14,18,6,23,25,2.0,1.0,1.0,1.1,53.0,4-4-2,Javier Estrada,4.0,2.0,16.9,0.0,0,0,2021,0,47.0,4-4-2,17.0,4.0,15.9,0.0,0,0,0,0.9666666666666667,1.1666666666666667,45.0,9.333333333333334,2.6666666666666665,16.633333333333333,0.3333333333333333,0.0,2.0,1.3333333333333333,0.0,46.666666666666664,10.333333333333334,4.333333333333333,20.266666666666666,0.3333333333333333,0.0,0.3333333333333333
1315,2021-01-22,21,20,4,23,20,2.0,2.0,1.0,0.6,58.0,4-4-2,José Luis Munuera,11.0,3.0,13.1,0.0,0,0,2021,2,42.0,4-2-3-1,7.0,3.0,21.2,1.0,0,0,2,1.1333333333333333,0.9666666666666667,57.333333333333336,7.0,3.0,17.299999999999997,0.6666666666666666,0.0,1.6666666666666667,1.0,0.0,50.0,10.666666666666666,2.6666666666666665,19.866666666666667,1.6666666666666667,0.0,0.0
1316,2021-02-06,14,22,5,23,14,2.0,2.0,1.4,1.2,60.0,4-4-2,Adrián Cordero,11.0,7.0,14.1,0.0,0,0,2021,2,40.0,3-4-3,11.0,5.0,21.5,1.0,0,0,0,1.5666666666666667,0.39999999999999997,60.0,10.666666666666666,5.0,15.433333333333332,1.0,0.0,2.0,1.0,0.3333333333333333,40.0,8.333333333333334,2.6666666666666665,19.3,1.0,0.0,0.0
1317,2021-02-14,18,23,6,23,8,0.0,1.0,1.5,0.7,63.0,3-1-4-2,Santiago Jaime,12.0,3.0,17.6,0.0,0,1,2021,1,37.0,4-2-3-1,7.0,2.0,15.0,0.0,0,0,1,1.3999999999999997,1.5999999999999999,57.0,11.666666666666666,5.666666666666667,15.033333333333333,0.6666666666666666,0.0,2.0,1.6666666666666667,0.3333333333333333,45.666666666666664,11.333333333333334,4.333333333333333,15.766666666666666,0.0,0.0,0.0
1318,2021-02-17,19,2,2,23,5,1.0,1.0,0.6,1.1,36.0,4-4-2,José Luis Munuera,7.0,4.0,23.3,0.0,0,0,2021,2,64.0,3-1-4-2,14.0,6.0,17.3,0.0,0,0,1,2.0,0.4,56.0,19.0,8.0,16.4,0.0,0.0,2.0,2.0,0.0,34.0,5.0,4.0,17.5,0.0,0.0,0.0
1319,2021-02-26,21,25,4,23,0,1.0,1.0,1.2,1.9,45.0,3-4-3,Isidro Díaz de Mera,9.0,3.0,23.3,1.0,1,1,2021,2,55.0,4-4-2,10.0,4.0,16.5,0.0,1,1,2,1.2333333333333334,2.0,55.666666666666664,9.666666666666666,3.6666666666666665,17.7,0.0,0.0,1.3333333333333333,2.0,0.3333333333333333,51.666666666666664,14.0,5.666666666666667,14.833333333333334,0.6666666666666666,0.0,0.0
1320,2021-03-12,21,27,4,23,12,1.0,0.0,0.8,0.7,44.0,4-4-2,Guillermo Cuadra,11.0,3.0,17.0,0.0,0,0,2021,0,56.0,3-4-3,11.0,2.0,21.1,1.0,0,0,2,0.7333333333333334,1.1333333333333333,45.0,7.0,1.6666666666666667,21.5,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,55.666666666666664,13.333333333333334,2.0,20.733333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333
1321,2021-04-02,21,29,4,23,24,0.0,2.0,0.6,0.8,62.0,3-4-3,Jorge Figueroa,13.0,3.0,20.1,0.0,0,0,2021,1,38.0,3-5-2,6.0,2.0,17.2,0.0,0,0,2,0.5333333333333333,1.7333333333333334,44.666666666666664,8.0,1.6666666666666667,19.866666666666664,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,46.0,13.666666666666666,3.6666666666666665,16.466666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333
1322,2021-04-18,21,33,6,23,16,1.0,5.0,1.0,1.5,44.0,4-4-2,Ricardo de Burgos,12.0,3.0,17.6,1.0,0,0,2021,1,56.0,4-4-2,14.0,7.0,16.0,0.0,0,0,2,0.3,1.3333333333333333,52.333333333333336,6.0,1.0,19.599999999999998,0.0,0.0,0.3333333333333333,1.0,0.0,59.666666666666664,11.666666666666666,4.666666666666667,15.166666666666666,0.3333333333333333,0.0,0.0
1323,2021-04-21,19,31,2,23,9,0.0,1.0,0.3,2.0,43.0,4-4-1-1,Valentín Pizarro,6.0,1.0,20.1,0.0,0,0,2021,1,57.0,4-3-3,10.0,3.0,12.4,0.0,0,0,1,0.5,1.5333333333333332,51.333333333333336,8.666666666666666,1.6666666666666667,20.8,0.0,0.0,0.3333333333333333,2.0,0.0,61.333333333333336,13.666666666666666,4.666666666666667,19.733333333333334,0.3333333333333333,0.0,0.3333333333333333
1324,2021-05-11,22,36,1,23,10,3.0,3.0,1.1,2.7,40.0,4-4-2,José Luis Munuera,16.0,6.0,18.8,0.0,0,0,2021,2,60.0,3-1-4-2,17.0,5.0,14.7,1.0,0,0,2,1.0,1.7666666666666668,45.666666666666664,9.333333333333334,2.6666666666666665,16.633333333333336,0.6666666666666666,0.0,1.0,1.3333333333333333,0.0,69.33333333333333,13.666666666666666,5.333333333333333,15.9,1.6666666666666667,0.0,0.3333333333333333
1325,2021-05-21,21,38,4,23,13,2.0,2.0,1.5,0.5,70.0,4-4-2,Javier Estrada,17.0,4.0,15.3,0.0,0,0,2021,2,30.0,4-3-3,6.0,2.0,26.5,0.0,0,0,2,0.8000000000000002,1.2333333333333334,51.0,8.666666666666666,3.3333333333333335,17.099999999999998,0.3333333333333333,0.0,2.0,1.6666666666666667,0.0,34.333333333333336,8.666666666666666,2.0,17.366666666666667,0.0,0.6666666666666666,0.6666666666666666
1326,2020-09-19,18,2,5,3,8,1.0,0.0,0.6,0.5,55.0,4-4-2,Alejandro Hernández,6.0,1.0,18.7,0.0,0,0,2021,0,45.0,4-4-2,10.0,3.0,31.7,0.0,0,0,1,0.1,0.8,33.0,1.0,0.0,12.3,0.0,0.0,0.0,2.0,0.0,48.0,6.0,4.0,19.4,1.0,0.0,0.0
1327,2020-09-29,21,4,1,3,15,3.0,0.0,0.8,0.4,31.0,4-4-2,Juan Martínez,8.0,4.0,21.7,0.0,0,0,2021,0,69.0,4-2-3-1,10.0,2.0,21.8,1.0,0,0,2,0.6,1.0666666666666667,47.0,6.0,1.6666666666666667,15.466666666666667,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,52.666666666666664,13.666666666666666,4.666666666666667,20.1,0.6666666666666666,0.3333333333333333,0.3333333333333333
1328,2020-10-17,21,6,5,3,10,1.0,0.0,1.6,0.7,28.0,4-4-2,César Soto,8.0,3.0,20.1,1.0,1,1,2021,0,72.0,4-2-3-1,7.0,1.0,17.6,1.0,0,0,2,0.7333333333333334,1.4333333333333333,43.333333333333336,8.0,3.0,20.666666666666668,1.0,0.0,1.0,2.6666666666666665,0.0,56.0,11.666666666666666,5.666666666666667,17.76666666666667,1.0,0.3333333333333333,0.3333333333333333
1329,2020-10-25,18,7,6,3,14,0.0,1.0,0.9,1.1,65.0,4-4-2,Jesús Gil,10.0,1.0,18.4,1.0,0,0,2021,1,35.0,4-1-4-1,4.0,1.0,30.6,1.0,1,1,1,0.9,0.9,35.0,7.0,2.6666666666666665,22.23333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,50.333333333333336,12.0,3.6666666666666665,20.0,0.0,0.0,0.0
1330,2020-11-08,14,9,6,3,16,1.0,3.0,0.7,2.3,46.0,4-4-2,José Luis Munuera,13.0,4.0,20.5,2.0,0,0,2021,1,54.0,4-3-3,9.0,5.0,12.4,0.0,0,0,0,1.6333333333333335,1.3666666666666665,51.666666666666664,11.333333333333334,3.0,17.733333333333334,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,65.33333333333333,11.0,4.0,19.633333333333336,1.0,0.3333333333333333,0.3333333333333333
1331,2020-11-29,16,11,6,3,0,1.0,1.0,0.5,0.3,51.0,4-4-2,Mario Melero,11.0,3.0,21.7,1.0,0,0,2021,2,49.0,4-2-3-1,5.0,2.0,23.2,1.0,0,0,1,1.1666666666666665,1.8,52.333333333333336,12.333333333333334,4.0,17.7,0.6666666666666666,0.0,1.0,2.3333333333333335,0.0,52.666666666666664,15.333333333333334,5.0,15.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
1332,2020-12-12,16,13,5,3,9,0.0,1.0,0.5,0.5,26.0,4-1-4-1,Juan Martínez,8.0,1.0,18.4,1.0,0,0,2021,1,74.0,4-3-3,8.0,0.0,18.2,1.0,0,0,1,0.4666666666666666,1.7000000000000002,44.0,9.333333333333334,2.0,18.53333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,62.333333333333336,14.333333333333334,5.333333333333333,15.833333333333334,0.6666666666666666,0.0,0.0
1333,2020-12-23,17,15,2,3,2,1.0,1.0,0.3,0.8,39.0,4-1-4-1,Pablo González,6.0,3.0,20.3,0.0,0,0,2021,2,61.0,4-1-3-2,1.0,0.0,28.3,0.0,1,1,1,0.6666666666666666,1.4333333333333336,32.333333333333336,7.666666666666667,1.6666666666666667,17.8,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,0.0,54.666666666666664,7.666666666666667,3.3333333333333335,14.299999999999999,0.0,0.3333333333333333,0.3333333333333333
1334,2021-01-02,18,17,5,3,20,0.0,1.0,0.8,1.2,54.0,4-4-2,Isidro Díaz de Mera,11.0,4.0,22.7,2.0,0,0,2021,1,46.0,4-1-4-1,8.0,2.0,20.5,1.0,0,0,1,0.7000000000000001,0.7666666666666666,42.333333333333336,7.333333333333333,3.0,19.599999999999998,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,48.0,10.333333333333334,3.6666666666666665,19.400000000000002,1.6666666666666667,0.0,0.0
1335,2021-01-20,19,19,2,3,24,1.0,0.0,0.8,0.8,48.0,4-4-1-1,David Medié,12.0,5.0,18.6,2.0,0,0,2021,0,52.0,3-4-3,15.0,3.0,18.2,0.0,0,0,1,1.5666666666666667,1.1333333333333335,52.333333333333336,11.333333333333334,4.0,19.366666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,41.333333333333336,10.333333333333334,4.333333333333333,15.833333333333334,0.3333333333333333,0.0,0.0
1336,2021-01-31,14,21,6,3,17,0.0,0.0,0.4,0.2,60.0,3-4-3,Santiago Jaime,6.0,0.0,17.2,1.0,0,0,2021,2,40.0,4-4-2,5.0,1.0,29.7,0.0,0,0,0,1.7333333333333334,1.0666666666666667,50.333333333333336,10.0,4.0,19.866666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,46.0,9.666666666666666,2.3333333333333335,21.5,0.0,0.3333333333333333,0.6666666666666666
1337,2021-02-14,14,23,6,3,4,0.0,1.0,0.4,1.0,44.0,4-4-2,Pablo González,4.0,0.0,14.3,1.0,0,0,2021,1,56.0,4-1-4-1,3.0,2.0,7.0,0.0,0,0,0,0.6333333333333334,2.6999999999999997,44.666666666666664,5.0,0.3333333333333333,21.866666666666664,0.6666666666666666,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,64.33333333333333,13.333333333333334,4.333333333333333,16.400000000000002,0.6666666666666666,0.3333333333333333,0.3333333333333333
1338,2021-02-27,21,25,5,3,12,3.0,0.0,0.9,0.3,43.0,4-4-2,Jorge Figueroa,15.0,4.0,15.1,1.0,0,0,2021,0,57.0,4-4-2,6.0,0.0,23.5,0.0,0,0,2,0.3333333333333333,0.7333333333333334,35.333333333333336,4.666666666666667,0.3333333333333333,18.133333333333336,0.6666666666666666,0.0,0.0,1.0,0.0,48.666666666666664,9.666666666666666,2.0,20.2,0.6666666666666666,0.0,0.0
1339,2021-03-13,21,27,5,3,5,0.0,0.0,0.7,1.6,27.0,4-4-2,José Sánchez,11.0,2.0,17.0,0.0,0,0,2021,2,73.0,4-1-4-1,15.0,7.0,15.3,0.0,0,0,2,0.7333333333333334,1.3666666666666665,43.333333333333336,10.0,2.3333333333333335,16.466666666666665,0.3333333333333333,0.0,1.3333333333333333,1.0,0.0,44.0,15.0,6.666666666666667,17.566666666666666,1.0,0.0,0.0
1340,2021-03-21,14,28,6,3,21,1.0,1.0,1.8,1.5,48.0,4-2-3-1,Alejandro Hernández,11.0,4.0,21.3,2.0,0,1,2021,2,52.0,4-2-3-1,6.0,2.0,11.5,0.0,0,0,0,0.8333333333333334,0.8666666666666667,40.0,11.666666666666666,2.6666666666666665,16.533333333333335,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,43.0,7.0,3.0,14.066666666666668,0.0,0.0,0.0
1341,2021-04-10,14,30,5,3,13,0.0,1.0,2.1,0.7,57.0,4-2-3-1,Ricardo de Burgos,19.0,3.0,18.8,1.0,0,0,2021,1,43.0,4-4-2,8.0,3.0,18.1,0.0,0,0,0,0.9333333333333332,1.0,39.0,9.333333333333334,2.6666666666666665,20.3,1.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,42.0,7.666666666666667,1.6666666666666667,16.8,0.0,0.3333333333333333,0.3333333333333333
1342,2021-04-18,21,33,6,3,19,0.0,0.0,1.8,0.5,42.0,4-4-2,José Sánchez,19.0,6.0,19.3,1.0,0,0,2021,2,58.0,4-2-3-1,10.0,1.0,18.9,0.0,0,0,2,1.4333333333333333,1.9000000000000001,36.333333333333336,9.666666666666666,2.3333333333333335,14.833333333333334,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,49.666666666666664,14.666666666666666,3.6666666666666665,17.099999999999998,1.6666666666666667,0.3333333333333333,0.3333333333333333
1343,2021-05-09,14,35,6,3,25,0.0,1.0,0.8,1.1,41.0,4-4-2,Alberola Rojas,10.0,2.0,19.3,0.0,0,0,2021,1,59.0,4-4-2,6.0,2.0,20.6,0.0,1,1,0,1.0333333333333334,0.9,36.333333333333336,13.333333333333334,4.333333333333333,19.233333333333334,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,45.666666666666664,9.666666666666666,3.0,16.881481481481483,0.3333333333333333,0.0,0.0
1344,2021-05-16,18,37,6,3,23,2.0,1.0,0.5,0.5,34.0,4-4-2,Adrián Cordero,9.0,3.0,15.4,0.0,0,0,2021,0,66.0,4-4-2,4.0,1.0,18.2,0.0,0,0,1,0.9,1.0333333333333334,38.666666666666664,12.666666666666666,3.0,20.8,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,44.333333333333336,10.666666666666666,3.6666666666666665,17.03333333333333,0.3333333333333333,0.0,0.0
1345,2020-09-13,14,1,6,17,15,0.0,1.0,1.2,0.4,43.0,3-1-4-2,Pablo González,7.0,2.0,11.3,0.0,0,0,2021,1,57.0,4-2-3-1,11.0,4.0,20.9,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,2020-09-26,13,3,5,17,3,0.0,0.0,1.3,1.1,47.0,4-4-2,Alberola Rojas,9.0,0.0,17.4,1.0,0,0,2021,2,53.0,4-4-2,11.0,4.0,15.4,1.0,0,0,0,0.95,0.35,43.5,6.0,2.5,15.15,0.5,0.0,0.5,0.5,0.0,44.0,3.5,0.5,15.5,0.0,0.0,0.0
1347,2020-10-04,14,5,6,17,0,1.0,0.0,0.6,0.6,41.0,3-5-2,José Sánchez,8.0,3.0,17.1,0.0,0,0,2021,0,59.0,4-2-3-1,8.0,0.0,18.4,0.0,0,0,0,1.0333333333333334,0.6,44.0,7.333333333333333,2.0,17.400000000000002,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,0.0,55.333333333333336,10.0,4.0,18.266666666666666,0.0,0.0,0.0
1348,2020-10-18,18,6,6,17,21,0.0,2.0,1.7,0.8,47.0,3-4-1-2,Adrián Cordero,13.0,2.0,20.1,0.0,0,0,2021,1,53.0,3-4-3,7.0,3.0,16.0,0.0,0,0,1,1.0000000000000002,0.5,43.0,8.333333333333334,2.0,16.76666666666667,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,43.333333333333336,4.0,1.3333333333333333,14.766666666666666,0.0,0.0,0.0
1349,2020-10-31,21,8,5,17,10,1.0,1.0,1.2,1.9,21.0,4-1-4-1,Alejandro Hernández,4.0,3.0,15.7,1.0,0,0,2021,2,79.0,4-2-3-1,25.0,8.0,18.0,3.0,0,0,2,1.5999999999999999,1.1666666666666667,47.666666666666664,11.333333333333334,2.6666666666666665,17.533333333333335,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,60.0,9.666666666666666,3.3333333333333335,18.5,1.0,0.0,0.0
1350,2020-11-22,21,10,6,17,12,2.0,2.0,1.7,1.9,34.0,3-5-2,Santiago Jaime,12.0,2.0,17.9,0.0,1,1,2021,2,66.0,4-4-2,13.0,5.0,16.6,1.0,0,0,2,1.5,1.8333333333333333,35.0,7.666666666666667,2.6666666666666665,15.200000000000001,0.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,42.0,8.666666666666666,2.6666666666666665,25.099999999999998,0.6666666666666666,1.3333333333333333,1.3333333333333333
1351,2020-12-06,21,12,6,17,4,0.0,0.0,0.3,1.4,32.0,4-4-2,José Luis Munuera,5.0,1.0,15.7,0.0,0,0,2021,2,68.0,4-2-3-1,13.0,4.0,19.2,0.0,0,0,2,1.5666666666666667,2.1,32.0,9.333333333333334,3.0,17.333333333333332,0.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,64.66666666666667,13.666666666666666,4.333333333333333,15.866666666666667,0.0,0.6666666666666666,1.0
1352,2020-12-23,22,15,2,17,25,2.0,1.0,1.9,1.0,44.0,4-4-2,Carlos del Cerro,13.0,3.0,17.5,1.0,0,0,2021,0,56.0,4-2-3-1,8.0,4.0,17.4,0.0,0,0,2,0.39999999999999997,1.2333333333333334,37.333333333333336,5.333333333333333,1.3333333333333333,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,49.333333333333336,15.0,3.3333333333333335,18.366666666666667,0.6666666666666666,0.0,0.0
1353,2021-01-03,16,17,6,17,5,1.0,2.0,0.3,2.2,42.0,4-5-1,Juan Martínez,4.0,1.0,14.6,0.0,0,0,2021,1,58.0,3-5-2,8.0,4.0,14.3,1.0,0,0,1,1.3999999999999997,1.2666666666666668,52.333333333333336,11.666666666666666,1.6666666666666667,18.46666666666667,0.6666666666666666,0.3333333333333333,1.0,2.0,0.3333333333333333,46.333333333333336,9.666666666666666,3.6666666666666665,17.266666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
1354,2021-01-19,21,19,1,17,9,1.0,2.0,1.6,1.2,38.0,4-4-2,Isidro Díaz de Mera,11.0,2.0,18.2,0.0,0,1,2021,1,62.0,4-3-3,7.0,3.0,23.5,1.0,0,0,2,0.9333333333333335,1.6666666666666667,56.333333333333336,7.333333333333333,0.6666666666666666,21.766666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,52.666666666666664,9.0,3.6666666666666665,17.333333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333
1355,2021-01-23,21,20,5,17,19,1.0,4.0,0.7,1.4,40.0,4-4-2,Alejandro Hernández,14.0,4.0,16.8,0.0,0,0,2021,1,60.0,4-3-3,10.0,6.0,15.7,0.0,0,0,2,0.9333333333333332,1.2,46.666666666666664,6.333333333333333,1.3333333333333333,20.766666666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,59.333333333333336,12.0,2.6666666666666665,17.400000000000002,0.0,0.0,0.0
1356,2021-02-05,21,22,4,17,20,1.0,0.0,1.5,0.1,55.0,4-4-2,César Soto,20.0,5.0,17.5,3.0,0,0,2021,0,45.0,4-2-3-1,3.0,1.0,20.7,0.0,0,0,2,0.8333333333333334,1.1333333333333335,39.333333333333336,10.0,2.3333333333333335,21.566666666666666,0.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,53.0,11.333333333333334,3.0,20.166666666666668,1.3333333333333333,0.0,0.0
1357,2021-02-27,18,25,5,17,8,0.0,1.0,0.4,1.5,53.0,4-4-2,José Sánchez,4.0,1.0,20.2,0.0,0,0,2021,1,47.0,4-4-2,6.0,2.0,14.6,0.0,0,0,1,1.0,0.9666666666666667,39.333333333333336,11.0,3.0,16.53333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,44.0,8.333333333333334,2.0,15.5,0.0,0.0,0.0
1358,2021-03-13,14,27,5,17,13,1.0,1.0,1.5,1.5,51.0,4-4-2,Isidro Díaz de Mera,8.0,1.0,20.4,0.0,1,1,2021,2,49.0,4-1-4-1,8.0,0.0,16.6,0.0,1,1,0,0.6666666666666666,1.0666666666666667,37.666666666666664,5.0,2.0,17.433333333333334,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,29.333333333333332,4.333333333333333,1.6666666666666667,18.066666666666666,0.0,0.3333333333333333,0.3333333333333333
1359,2021-04-04,14,29,6,17,2,1.0,3.0,2.0,2.0,54.0,4-4-2,Antonio Matéu Lahoz,17.0,7.0,14.9,1.0,0,0,2021,1,46.0,4-1-3-2,8.0,6.0,14.3,0.0,0,0,0,1.1666666666666667,0.9,37.666666666666664,6.666666666666667,2.0,19.3,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,55.0,10.0,4.333333333333333,18.766666666666666,1.0,0.0,0.0
1360,2021-04-18,16,33,6,17,24,1.0,0.0,0.4,0.9,51.0,4-4-2,Alejandro Hernández,10.0,2.0,19.2,0.0,0,0,2021,0,49.0,3-5-2,9.0,1.0,18.8,0.0,0,0,1,1.0666666666666667,1.1666666666666667,44.666666666666664,8.0,2.0,15.433333333333332,0.0,0.0,1.0,1.0,0.0,49.666666666666664,6.666666666666667,2.3333333333333335,14.866666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333
1361,2021-04-21,21,31,2,17,16,2.0,1.0,1.7,1.5,33.0,4-4-2,Adrián Cordero,9.0,4.0,16.3,0.0,0,0,2021,0,67.0,4-4-2,10.0,4.0,13.8,0.0,0,0,2,1.2333333333333334,2.3333333333333335,49.0,11.333333333333334,3.0,17.900000000000002,0.3333333333333333,0.0,0.3333333333333333,2.0,0.3333333333333333,60.0,13.333333333333334,4.0,15.866666666666665,0.3333333333333333,1.0,1.0
1362,2021-05-08,14,35,5,17,23,2.0,2.0,1.2,0.8,53.0,4-2-3-1,Carlos del Cerro,15.0,5.0,17.9,1.0,0,0,2021,2,47.0,4-4-2,6.0,3.0,14.3,1.0,0,0,0,0.5333333333333333,0.8333333333333334,50.666666666666664,7.333333333333333,2.0,17.233333333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,52.0,9.333333333333334,2.0,18.266666666666666,0.3333333333333333,0.0,0.0
1363,2021-05-16,18,37,6,17,14,4.0,2.0,2.4,0.8,53.0,4-4-2,José Sánchez,14.0,9.0,11.4,0.0,0,0,2021,0,47.0,4-2-3-1,5.0,2.0,18.1,0.0,0,0,1,1.0,1.4333333333333333,47.0,10.0,3.0,17.53333333333333,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,0.0,46.333333333333336,10.0,4.0,17.26666666666667,0.6666666666666666,0.0,0.0
1364,2020-09-26,18,3,5,21,4,0.0,3.0,1.0,3.1,40.0,5-4-1,Isidro Díaz de Mera,5.0,2.0,20.7,0.0,0,0,2021,1,60.0,4-1-4-1,26.0,6.0,15.2,0.0,1,1,1,0.5,0.44999999999999996,34.5,8.5,3.0,20.05,0.5,0.0,0.0,0.5,0.0,46.0,7.0,1.5,18.95,0.5,0.0,0.0
1365,2020-10-03,18,5,5,21,24,0.0,0.0,0.1,1.6,51.0,3-4-3,Mario Melero,2.0,0.0,10.8,0.0,0,0,2021,2,49.0,4-4-2,18.0,4.0,17.5,0.0,0,0,1,0.7000000000000001,0.7000000000000001,37.666666666666664,7.0,3.0,18.766666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,53.0,10.333333333333334,2.6666666666666665,16.933333333333334,0.3333333333333333,0.0,0.0
