,date,time,round,day,home_team,away_team,goals_home,goals_away,xg_home,xg_away,poss_home,formation_home,referee,sh_home,sot_home,dist_home,fk_home,pk_home,pkatt_home,season,target,poss_away,formation_away,sh_away,sot_away,dist_away,fk_away,pk_away,pkatt_away
1462,2019-10-06,21:00,8,6,10,9,4.0,0.0,2.1,2.5,56.0,4-3-3,Antonio Matéu Lahoz,15.0,8.0,20.2,3.0,0,0,2020,0,44.0,4-3-3,16.0,4.0,14.4,1.0,0,0
1463,2019-10-29,21:15,11,1,10,20,5.0,1.0,2.7,1.1,61.0,4-3-3,Alberola Rojas,18.0,9.0,16.8,3.0,0,0,2020,0,39.0,3-4-1-2,9.0,1.0,19.4,1.0,0,0
1464,2019-11-09,21:00,13,5,10,2,4.0,1.0,1.4,0.4,60.0,4-3-3,Guillermo Cuadra,9.0,6.0,23.9,2.0,1,1,2020,0,40.0,5-3-2,6.0,5.0,23.5,3.0,0,0
1465,2019-12-07,21:00,16,5,10,18,5.0,2.0,3.7,1.3,66.0,4-3-3,José Luis Munuera,25.0,17.0,13.9,0.0,0,0,2020,0,34.0,4-4-1-1,9.0,3.0,15.8,0.0,0,0
1466,2019-12-18,20:00,10,2,10,19,0.0,0.0,0.9,0.8,52.0,4-3-3,Alejandro Hernández,9.0,1.0,17.5,1.0,0,0,2020,2,48.0,4-1-2-1-2◆,17.0,3.0,19.8,0.0,0,0
1467,2019-12-21,16:00,18,5,10,17,4.0,1.0,1.3,0.4,69.0,4-3-3,Mario Melero,7.0,3.0,18.9,1.0,1,1,2020,0,31.0,4-4-1-1,5.0,3.0,16.5,0.0,0,0
1468,2020-01-19,21:00,20,6,10,14,1.0,0.0,1.2,0.2,81.0,3-1-4-2,Valentín Pizarro,18.0,6.0,21.2,3.0,0,0,2020,0,19.0,4-2-3-1,5.0,1.0,26.1,1.0,0,0
1469,2020-02-02,21:00,22,6,10,23,2.0,1.0,3.4,1.4,67.0,4-3-3,Adrián Cordero,23.0,8.0,15.8,0.0,0,0,2020,0,33.0,4-4-2,11.0,5.0,17.1,0.0,0,0
1470,2020-02-15,16:00,24,5,10,3,2.0,1.0,1.8,1.3,75.0,4-3-3,Guillermo Cuadra,12.0,5.0,17.5,1.0,0,0,2020,0,25.0,4-4-2,7.0,2.0,14.1,1.0,0,0
1471,2020-02-22,16:00,25,5,10,25,5.0,0.0,4.3,0.5,69.0,4-3-3,César Soto,13.0,11.0,11.4,1.0,0,0,2020,0,31.0,4-2-3-1,12.0,5.0,20.5,1.0,0,0
1472,2020-03-07,18:30,27,5,10,4,1.0,0.0,2.2,0.5,54.0,4-3-3,Juan Martínez,12.0,5.0,16.7,1.0,1,1,2020,0,46.0,4-2-3-1,9.0,1.0,14.9,0.0,0,0
1473,2020-06-16,22:00,29,1,10,26,2.0,0.0,1.6,0.8,75.0,4-3-3,Juan Martínez,9.0,4.0,18.8,2.0,1,1,2020,0,25.0,5-3-2,6.0,1.0,16.3,0.0,0,0
1474,2020-06-23,22:00,31,1,10,0,1.0,0.0,1.8,0.4,73.0,4-3-3,Jesús Gil,18.0,4.0,18.7,2.0,0,0,2020,0,27.0,4-2-3-1,6.0,0.0,19.8,0.0,0,0
1475,2020-06-30,22:00,33,1,10,5,2.0,2.0,1.9,1.9,72.0,4-3-1-2,Alejandro Hernández,11.0,4.0,20.8,2.0,1,1,2020,2,28.0,4-4-2,8.0,1.0,26.7,0.0,2,2
1476,2020-07-08,22:00,35,2,10,22,1.0,0.0,1.0,0.9,74.0,4-3-1-2,José Luis Munuera,9.0,2.0,14.5,2.0,0,0,2020,0,26.0,5-3-2,11.0,2.0,18.1,1.0,0,0
1477,2020-07-16,21:00,37,3,10,8,1.0,2.0,1.1,0.8,79.0,4-3-3,José Sánchez,18.0,2.0,23.0,5.0,0,0,2020,1,21.0,5-3-2,9.0,5.0,23.6,0.0,0,0
1478,2019-08-18,22:00,1,6,5,3,1.0,0.0,2.2,0.3,57.0,4-1-2-1-2◆,Guillermo Cuadra,4.0,4.0,13.7,0.0,0,1,2020,0,43.0,4-4-2,6.0,0.0,19.6,2.0,0,0
1479,2019-09-01,19:00,3,6,5,25,3.0,2.0,1.5,0.9,57.0,4-3-1-2,Santiago Jaime,7.0,3.0,13.2,0.0,0,0,2020,0,43.0,4-2-3-1,6.0,2.0,16.7,0.0,0,0
1480,2019-09-21,18:30,5,5,5,2,0.0,0.0,1.7,0.6,49.0,4-4-2,Mario Melero,20.0,5.0,16.1,1.0,0,0,2020,2,51.0,4-3-3,6.0,3.0,18.2,0.0,0,0
1481,2019-09-28,21:00,7,5,5,19,0.0,0.0,0.9,0.4,45.0,4-4-2,José González,7.0,1.0,12.4,0.0,0,0,2020,2,55.0,4-1-4-1,14.0,3.0,26.1,1.0,0,0
1482,2019-10-19,16:00,9,5,5,12,1.0,1.0,1.6,0.7,44.0,4-4-2,Adrián Cordero,14.0,3.0,18.4,1.0,1,1,2020,2,56.0,4-1-4-1,11.0,3.0,25.2,1.0,0,0
1483,2019-10-26,21:00,10,5,5,0,2.0,0.0,1.5,0.4,45.0,4-4-2,Alejandro Hernández,9.0,2.0,15.5,1.0,0,0,2020,0,55.0,4-2-3-1,9.0,2.0,18.1,0.0,0,0
1484,2019-11-10,16:00,13,6,5,22,3.0,1.0,2.7,0.4,50.0,4-4-2,Jesús Gil,18.0,5.0,17.6,0.0,0,0,2020,0,50.0,3-4-3,10.0,1.0,25.9,0.0,0,0
1485,2019-12-01,21:00,15,6,5,10,0.0,1.0,1.4,0.9,35.0,4-4-2,Antonio Matéu Lahoz,17.0,2.0,14.7,0.0,0,0,2020,1,65.0,4-3-3,13.0,5.0,21.2,0.0,0,0
1486,2019-12-14,21:00,17,5,5,8,2.0,0.0,2.5,0.7,47.0,4-4-2,José Luis Munuera,19.0,9.0,15.7,0.0,0,0,2020,0,53.0,4-5-1,15.0,3.0,19.5,0.0,0,0
1487,2020-01-04,18:30,19,5,5,23,2.0,1.0,1.2,0.9,40.0,4-4-2,Ricardo de Burgos,17.0,8.0,19.1,0.0,0,0,2020,0,60.0,4-4-2,6.0,3.0,14.7,0.0,0,0
1488,2020-01-26,12:00,21,6,5,26,0.0,0.0,1.0,0.4,55.0,4-3-3,Antonio Matéu Lahoz,14.0,3.0,19.9,1.0,0,0,2020,2,45.0,5-4-1,10.0,4.0,23.2,0.0,0,0
1489,2020-02-08,21:00,23,5,5,14,1.0,0.0,0.6,0.9,51.0,4-1-2-1-2◆,César Soto,6.0,3.0,20.6,2.0,0,0,2020,0,49.0,4-2-3-1,10.0,1.0,21.4,2.0,0,0
1490,2020-02-23,21:00,25,6,5,16,3.0,1.0,1.7,0.4,42.0,4-4-2,Ricardo de Burgos,17.0,9.0,18.7,1.0,0,0,2020,0,58.0,4-3-3,10.0,4.0,21.9,0.0,0,0
1491,2020-03-07,16:00,27,5,5,9,2.0,2.0,2.0,1.7,45.0,4-4-2,Alejandro Hernández,20.0,2.0,18.8,1.0,1,1,2020,2,55.0,4-1-4-1,11.0,3.0,16.2,0.0,1,1
1492,2020-06-20,22:00,30,5,5,20,1.0,0.0,1.1,0.3,61.0,4-4-2,Pablo González,15.0,4.0,19.9,0.0,0,0,2020,0,39.0,4-3-3,6.0,2.0,20.5,0.0,0,0
1493,2020-06-27,22:00,32,5,5,17,2.0,1.0,1.8,1.0,69.0,4-4-2,Mario Melero,13.0,3.0,20.1,0.0,1,1,2020,0,31.0,4-1-4-1,5.0,1.0,24.2,2.0,1,1
1494,2020-07-03,22:00,34,4,5,18,3.0,0.0,2.7,0.8,48.0,4-4-2,Alberola Rojas,14.0,2.0,16.3,0.0,1,1,2020,0,52.0,4-4-1-1,13.0,1.0,19.1,0.0,0,0
1495,2020-07-11,22:00,36,5,5,15,1.0,0.0,0.7,1.1,38.0,4-4-2,José González,9.0,4.0,15.5,0.0,0,0,2020,0,62.0,4-2-3-1,21.0,3.0,20.1,0.0,0,0
1496,2020-07-19,21:00,38,6,5,4,1.0,1.0,1.6,0.4,44.0,4-4-2,Pablo González,6.0,3.0,10.0,0.0,0,0,2020,2,56.0,3-4-3,10.0,3.0,22.4,1.0,0,0
1497,2019-08-30,20:00,3,4,9,2,1.0,1.0,1.5,0.4,63.0,4-3-3,Carlos del Cerro,19.0,5.0,19.3,0.0,0,0,2020,2,37.0,4-4-2,2.0,1.0,22.7,0.0,0,0
1498,2019-09-22,21:00,5,6,9,19,0.0,1.0,0.5,1.2,55.0,4-3-3,Juan Martínez,9.0,0.0,17.0,0.0,0,0,2020,1,45.0,4-2-3-1,7.0,4.0,15.1,1.0,0,0
1499,2019-09-29,21:00,7,6,9,4,3.0,2.0,1.7,0.8,52.0,4-3-3,Alberola Rojas,21.0,8.0,16.8,0.0,0,0,2020,0,48.0,4-3-3,5.0,2.0,19.2,0.0,0,0
1500,2019-10-20,21:00,9,6,9,23,1.0,0.0,2.7,0.5,59.0,4-3-3,Guillermo Cuadra,19.0,5.0,13.8,0.0,0,0,2020,0,41.0,4-4-2,12.0,5.0,21.6,1.0,0,0
1501,2019-10-27,18:30,10,6,9,3,2.0,0.0,2.0,0.7,63.0,4-3-3,José Sánchez,15.0,8.0,14.5,0.0,0,0,2020,0,37.0,4-4-2,9.0,4.0,19.0,0.0,0,0
1502,2019-11-02,18:30,12,5,9,5,1.0,1.0,0.7,2.8,55.0,3-1-4-2,José González,11.0,4.0,20.1,1.0,0,0,2020,2,45.0,4-4-2,13.0,3.0,16.6,0.0,0,1
1503,2019-12-01,12:00,15,6,9,26,1.0,0.0,2.1,0.7,62.0,4-3-3,Ricardo de Burgos,16.0,7.0,12.5,0.0,0,0,2020,0,38.0,5-3-2,8.0,4.0,14.7,0.0,0,0
1504,2019-12-15,18:30,17,6,9,16,1.0,2.0,1.7,1.5,72.0,4-3-3,Adrián Cordero,25.0,5.0,15.3,1.0,0,0,2020,1,28.0,4-1-4-1,9.0,3.0,17.2,1.0,0,0
1505,2020-01-03,21:00,19,4,9,0,1.0,1.0,1.3,0.2,65.0,4-3-3,José González,9.0,1.0,15.0,0.0,0,0,2020,2,35.0,3-5-2,6.0,1.0,24.1,1.0,0,0
1506,2020-01-25,21:00,21,5,9,14,2.0,0.0,0.8,0.6,59.0,4-3-3,Alejandro Hernández,12.0,4.0,14.8,0.0,0,0,2020,0,41.0,4-2-3-1,8.0,1.0,17.9,2.0,0,0
1507,2020-02-02,18:30,22,6,9,17,1.0,1.0,1.7,0.7,73.0,4-3-3,Carlos del Cerro,13.0,2.0,16.8,1.0,1,1,2020,2,27.0,5-3-2,4.0,3.0,18.5,0.0,0,0
1508,2020-02-16,12:00,24,6,9,22,2.0,2.0,1.8,0.5,66.0,4-3-3,Adrián Cordero,18.0,6.0,17.5,1.0,0,0,2020,2,34.0,4-2-3-1,5.0,3.0,22.2,2.0,0,0
1509,2020-03-01,12:00,26,6,9,8,3.0,2.0,2.4,1.7,63.0,4-3-3,Carlos del Cerro,12.0,5.0,13.3,1.0,0,0,2020,0,37.0,4-4-2,12.0,3.0,19.5,2.0,1,1
1510,2020-06-11,22:00,28,3,9,15,2.0,0.0,1.7,0.5,46.0,4-3-3,Antonio Matéu Lahoz,12.0,4.0,15.3,0.0,1,1,2020,0,54.0,4-3-3,12.0,1.0,22.1,0.0,0,0
1511,2020-06-19,22:00,30,4,9,10,0.0,0.0,0.8,0.8,36.0,4-3-3,José González,8.0,4.0,19.0,0.0,0,0,2020,2,64.0,4-4-2,10.0,3.0,21.6,3.0,0,0
1512,2020-06-26,22:00,32,4,9,20,1.0,1.0,1.7,0.6,74.0,4-3-3,Valentín Pizarro,14.0,2.0,18.3,1.0,1,1,2020,2,26.0,4-4-2,11.0,5.0,23.2,1.0,0,0
1513,2020-07-06,22:00,34,0,9,25,1.0,0.0,1.3,1.5,62.0,4-3-3,Antonio Matéu Lahoz,8.0,3.0,13.3,0.0,0,0,2020,0,38.0,4-1-4-1,19.0,2.0,17.7,2.0,0,0
1514,2020-07-12,22:00,36,6,9,18,2.0,0.0,1.7,0.4,63.0,4-3-3,Adrián Cordero,13.0,4.0,18.1,0.0,1,1,2020,0,37.0,4-3-3,14.0,5.0,24.7,0.0,0,0
1515,2020-07-19,21:00,38,6,9,12,1.0,0.0,0.8,0.3,62.0,4-3-3,José González,16.0,4.0,16.3,0.0,0,0,2020,0,38.0,4-4-2,8.0,2.0,23.7,1.0,0,0
1516,2019-08-17,21:00,1,5,16,14,4.0,4.0,1.9,1.9,54.0,4-2-3-1,Adrián Cordero,11.0,6.0,23.2,0.0,1,1,2020,2,46.0,4-2-3-1,13.0,6.0,17.2,0.0,1,1
1517,2019-09-01,21:00,3,6,16,19,2.0,2.0,1.4,1.9,44.0,4-4-2,Jesús Gil,10.0,5.0,15.2,1.0,0,0,2020,2,56.0,4-4-2,17.0,5.0,17.1,1.0,0,0
1518,2019-09-21,13:00,5,5,16,20,2.0,0.0,2.1,0.4,60.0,4-2-3-1,César Soto,17.0,5.0,18.8,0.0,1,1,2020,0,40.0,4-4-2,7.0,2.0,24.2,0.0,0,0
1519,2019-09-27,21:00,7,4,16,15,5.0,1.0,3.2,0.7,43.0,4-2-3-1,Javier Estrada,16.0,9.0,15.1,0.0,1,1,2020,0,57.0,4-4-2,11.0,6.0,17.6,0.0,0,0
1520,2019-10-25,21:00,10,4,16,17,4.0,1.0,2.5,0.8,63.0,4-1-4-1,David Medié,19.0,8.0,20.2,1.0,0,0,2020,0,37.0,4-4-2,12.0,3.0,17.9,1.0,0,0
1521,2019-11-03,14:00,12,6,16,0,0.0,0.0,0.8,0.9,56.0,4-1-4-1,Santiago Jaime,11.0,7.0,18.2,0.0,0,0,2020,2,44.0,4-2-3-1,12.0,1.0,20.5,0.0,0,0
1522,2019-11-24,18:30,14,6,16,2,1.0,3.0,1.2,1.9,60.0,4-1-4-1,José Luis Munuera,15.0,1.0,19.0,0.0,0,0,2020,1,40.0,4-2-3-1,11.0,7.0,15.8,1.0,0,0
1523,2019-12-06,21:00,16,4,16,5,0.0,0.0,1.5,1.6,53.0,4-1-4-1,Alejandro Hernández,23.0,3.0,17.2,0.0,0,0,2020,2,47.0,4-4-2,18.0,3.0,18.0,1.0,0,0
1524,2019-12-21,18:30,18,5,16,3,1.0,0.0,2.3,0.6,64.0,4-2-3-1,Santiago Jaime,11.0,4.0,14.6,0.0,0,0,2020,0,36.0,4-4-2,7.0,0.0,14.6,0.0,0,0
1525,2020-01-19,16:00,20,6,16,22,1.0,2.0,2.4,1.7,68.0,4-5-1,Pablo González,20.0,4.0,18.6,1.0,1,1,2020,1,32.0,4-4-2,16.0,5.0,16.9,0.0,0,0
1526,2020-02-02,18:30,22,6,16,8,3.0,1.0,2.1,0.9,55.0,4-1-4-1,Valentín Pizarro,8.0,3.0,21.6,0.0,1,1,2020,0,45.0,4-2-3-1,17.0,5.0,20.3,3.0,0,0
1527,2020-02-15,18:30,24,5,16,23,2.0,1.0,0.7,1.5,51.0,4-2-3-1,Mario Melero,14.0,6.0,17.9,0.0,0,0,2020,0,49.0,4-4-2,11.0,2.0,20.5,3.0,0,0
1528,2020-03-08,18:30,27,6,16,26,1.0,2.0,2.1,1.9,64.0,4-3-3,César Soto,15.0,5.0,15.5,0.0,0,0,2020,1,36.0,4-4-2,11.0,6.0,20.8,0.0,1,1
1529,2020-06-16,19:30,29,1,16,18,1.0,0.0,1.5,1.6,51.0,4-3-3,Javier Estrada,10.0,4.0,18.5,0.0,0,0,2020,0,49.0,5-4-1,15.0,4.0,16.7,2.0,0,0
1530,2020-06-22,19:30,31,0,16,9,2.0,2.0,0.9,0.9,42.0,4-4-2,José Sánchez,7.0,5.0,14.7,0.0,0,0,2020,2,58.0,4-3-3,14.0,7.0,16.6,1.0,0,0
1531,2020-06-28,17:00,32,6,16,12,2.0,0.0,2.1,0.2,57.0,4-4-2,José González,17.0,4.0,16.7,2.0,0,0,2020,0,43.0,4-4-2,4.0,0.0,17.9,0.0,0,0
1532,2020-07-05,22:00,34,6,16,10,1.0,4.0,0.9,2.4,32.0,4-4-2,Carlos del Cerro,9.0,4.0,18.3,0.0,0,0,2020,1,68.0,4-1-2-1-2◆,18.0,12.0,15.2,2.0,0,0
1533,2020-07-13,19:30,36,0,16,4,1.0,2.0,0.4,1.3,52.0,4-2-3-1,Guillermo Cuadra,9.0,3.0,21.2,1.0,0,0,2020,1,48.0,4-2-3-1,11.0,6.0,13.6,0.0,0,0
1534,2020-07-19,18:30,38,6,16,25,4.0,0.0,3.2,0.5,69.0,4-2-3-1,Alberola Rojas,12.0,5.0,14.0,0.0,0,0,2020,0,31.0,4-4-2,11.0,3.0,20.0,0.0,0,0
1535,2019-09-14,18:30,4,5,4,5,2.0,0.0,2.1,1.2,54.0,4-2-3-1,Antonio Matéu Lahoz,14.0,5.0,17.3,0.0,0,0,2020,0,46.0,4-4-2,12.0,2.0,14.3,0.0,0,0
1536,2019-09-26,21:00,6,3,4,17,3.0,0.0,3.8,0.3,59.0,4-3-3,David Medié,19.0,5.0,15.4,0.0,1,2,2020,0,41.0,4-1-4-1,5.0,0.0,12.8,0.0,0,0
1537,2019-10-06,18:30,8,6,4,3,1.0,2.0,0.6,0.9,50.0,4-2-3-1,Pablo González,6.0,3.0,15.4,0.0,0,0,2020,1,50.0,4-4-2,13.0,4.0,18.8,0.0,0,0
1538,2019-10-20,14:00,9,6,4,15,3.0,1.0,1.4,1.0,51.0,4-2-3-1,César Soto,17.0,4.0,16.8,0.0,0,0,2020,0,49.0,4-4-2,12.0,5.0,18.0,1.0,0,0
1539,2019-10-30,19:00,11,2,4,23,1.0,2.0,1.6,1.8,65.0,4-1-4-1,Mario Melero,17.0,5.0,14.7,0.0,0,0,2020,1,35.0,4-4-2,13.0,4.0,17.1,0.0,0,0
1540,2019-11-08,21:00,13,4,4,26,1.0,1.0,1.1,1.0,65.0,4-3-3,Juan Martínez,10.0,5.0,18.4,0.0,0,0,2020,2,35.0,5-4-1,6.0,2.0,13.9,0.0,0,0
1541,2019-11-30,16:00,15,5,4,25,4.0,1.0,1.1,0.6,61.0,4-3-3,Carlos del Cerro,15.0,4.0,18.5,0.0,0,0,2020,0,39.0,4-2-3-1,10.0,4.0,17.4,0.0,0,0
1542,2019-12-14,16:00,17,5,4,10,2.0,2.0,2.7,1.2,53.0,4-1-4-1,Alberola Rojas,18.0,4.0,17.6,0.0,1,1,2020,2,47.0,4-3-3,9.0,4.0,14.2,0.0,0,0
1543,2020-01-05,14:00,19,6,4,16,1.0,2.0,0.9,1.4,63.0,4-2-3-1,José Sánchez,10.0,2.0,20.2,1.0,0,0,2020,1,37.0,4-1-4-1,13.0,1.0,21.7,1.0,1,1
1544,2020-01-26,18:30,21,6,4,18,3.0,0.0,2.5,0.5,69.0,4-1-4-1,Santiago Jaime,14.0,6.0,15.8,0.0,0,0,2020,0,31.0,4-4-2,8.0,4.0,18.0,0.0,0,0
1545,2020-02-09,14:00,23,6,4,0,2.0,1.0,2.2,0.8,63.0,4-2-3-1,José Luis Munuera,14.0,4.0,16.3,1.0,0,0,2020,0,37.0,4-2-3-1,6.0,3.0,17.3,0.0,0,0
1546,2020-02-22,18:30,25,5,4,12,3.0,0.0,1.8,0.3,46.0,4-3-3,José González,19.0,7.0,15.3,0.0,0,0,2020,0,54.0,4-2-3-1,6.0,1.0,21.5,0.0,0,0
1547,2020-02-28,21:00,26,4,4,20,1.0,0.0,2.0,0.8,54.0,4-3-3,Valentín Pizarro,13.0,4.0,14.9,0.0,0,0,2020,0,46.0,4-3-3,6.0,1.0,17.1,0.0,0,0
1548,2020-06-14,22:00,28,6,4,8,1.0,1.0,1.0,1.1,65.0,4-2-3-1,Adrián Cordero,9.0,4.0,14.5,0.0,0,0,2020,2,35.0,5-3-2,7.0,0.0,18.0,0.0,1,1
1549,2020-06-21,22:00,30,6,4,19,1.0,2.0,0.4,1.3,51.0,4-2-3-1,Javier Estrada,10.0,2.0,20.8,0.0,0,0,2020,1,49.0,4-3-3,9.0,5.0,22.4,0.0,1,1
1550,2020-06-24,19:30,31,2,4,2,0.0,1.0,0.8,0.9,59.0,4-2-3-1,Eduardo Prieto,13.0,6.0,18.3,1.0,0,0,2020,1,41.0,4-3-3,3.0,0.0,27.4,0.0,1,1
1551,2020-07-02,19:30,33,3,4,22,2.0,1.0,1.5,0.2,63.0,4-2-3-1,José Sánchez,12.0,4.0,16.1,0.0,0,0,2020,0,37.0,4-2-3-1,4.0,3.0,23.3,0.0,0,0
1552,2020-07-10,19:30,35,4,4,14,2.0,3.0,1.5,0.6,67.0,4-2-3-1,Juan Martínez,19.0,5.0,19.3,0.0,0,0,2020,1,33.0,5-4-1,4.0,3.0,11.2,0.0,0,0
1553,2020-07-16,21:00,37,3,4,9,0.0,0.0,0.8,0.7,38.0,5-3-2,Carlos del Cerro,11.0,4.0,20.6,2.0,0,0,2020,2,62.0,4-2-3-1,8.0,3.0,17.1,0.0,0,0
1554,2019-08-23,20:00,2,4,14,9,0.0,1.0,0.5,1.1,46.0,4-2-3-1,José Sánchez,12.0,0.0,20.0,0.0,0,0,2020,1,54.0,4-2-3-1,11.0,6.0,19.9,0.0,0,0
1555,2019-09-21,21:00,5,5,14,10,2.0,0.0,1.9,0.5,27.0,4-2-3-1,Guillermo Cuadra,8.0,3.0,25.5,1.0,1,1,2020,0,73.0,4-3-3,8.0,1.0,20.8,2.0,0,0
1556,2019-09-28,18:30,7,5,14,26,1.0,0.0,0.7,1.2,51.0,4-2-3-1,Adrián Cordero,11.0,4.0,23.9,0.0,0,0,2020,0,49.0,3-1-4-2,15.0,6.0,20.0,2.0,0,0
1557,2019-10-18,21:00,9,4,14,8,1.0,0.0,0.6,0.6,44.0,4-2-3-1,Javier Estrada,6.0,2.0,19.8,1.0,0,0,2020,0,56.0,4-2-3-1,9.0,4.0,18.8,0.0,0,0
1558,2019-10-27,14:00,10,6,14,15,1.0,0.0,1.6,0.7,37.0,4-2-3-1,Antonio Matéu Lahoz,13.0,3.0,17.3,0.0,0,0,2020,0,63.0,4-1-4-1,12.0,0.0,22.9,3.0,0,0
1559,2019-11-03,21:00,12,6,14,4,1.0,2.0,0.2,1.0,39.0,4-2-3-1,Eduardo Prieto,5.0,3.0,27.3,1.0,0,0,2020,1,61.0,4-1-4-1,9.0,5.0,17.5,0.0,0,0
1560,2019-11-23,18:30,14,5,14,5,1.0,1.0,0.7,2.3,40.0,4-2-3-1,David Medié,9.0,3.0,21.1,1.0,0,0,2020,2,60.0,4-4-2,17.0,6.0,14.7,0.0,0,0
1561,2019-12-07,16:00,16,5,14,17,3.0,0.0,2.5,0.3,51.0,4-2-3-1,Jesús Gil,12.0,2.0,17.9,2.0,1,1,2020,0,49.0,4-4-2,5.0,1.0,22.4,1.0,0,0
1562,2019-12-14,13:00,17,5,14,23,1.0,2.0,1.2,1.0,48.0,4-2-3-1,Carlos del Cerro,18.0,4.0,18.5,2.0,0,0,2020,1,52.0,4-4-2,13.0,6.0,22.8,1.0,0,0
1563,2020-01-05,12:00,19,6,14,18,1.0,0.0,1.3,1.1,41.0,4-2-3-1,César Soto,7.0,4.0,15.0,0.0,0,0,2020,0,59.0,3-4-3,17.0,5.0,16.3,0.0,0,0
1564,2020-02-01,13:00,22,5,14,22,2.0,1.0,1.0,3.0,45.0,4-2-3-1,Guillermo Cuadra,8.0,2.0,18.1,0.0,0,0,2020,0,55.0,4-4-2,21.0,3.0,21.3,0.0,1,1
1565,2020-02-15,21:00,24,5,14,20,2.0,1.0,2.5,0.7,53.0,5-4-1,Juan Martínez,11.0,4.0,10.7,0.0,0,0,2020,0,47.0,4-4-2,6.0,4.0,19.7,0.0,0,0
1566,2020-02-29,21:00,26,5,14,2,0.0,0.0,1.0,0.3,41.0,3-4-3,Guillermo Cuadra,14.0,0.0,21.9,2.0,0,0,2020,2,59.0,4-4-2,6.0,2.0,21.6,0.0,0,0
1567,2020-06-12,19:30,28,4,14,3,2.0,1.0,2.3,0.6,52.0,4-2-3-1,David Medié,10.0,3.0,13.6,1.0,0,0,2020,0,48.0,4-4-2,6.0,2.0,20.5,0.0,0,0
1568,2020-06-19,19:30,30,4,14,16,0.0,1.0,1.0,0.5,51.0,4-2-3-1,Guillermo Cuadra,14.0,4.0,20.3,0.0,0,0,2020,1,49.0,4-4-2,5.0,1.0,15.4,0.0,0,0
1569,2020-06-28,19:30,32,6,14,25,1.0,2.0,1.5,1.7,58.0,4-2-3-1,Carlos del Cerro,14.0,5.0,20.3,1.0,0,0,2020,1,42.0,4-2-3-1,13.0,6.0,17.6,0.0,0,0
1570,2020-07-04,22:00,34,5,14,12,2.0,2.0,2.3,0.7,53.0,3-4-3,Adrián Cordero,16.0,3.0,14.3,1.0,1,1,2020,2,47.0,4-4-2,4.0,3.0,17.4,0.0,0,0
1571,2020-07-13,22:00,36,0,14,19,1.0,2.0,0.9,0.4,38.0,3-4-3,Santiago Jaime,13.0,3.0,15.7,1.0,0,0,2020,1,62.0,4-3-2-1,11.0,5.0,19.4,0.0,0,0
1572,2020-07-19,21:00,38,6,14,0,4.0,0.0,1.6,0.7,37.0,4-2-3-1,Carlos del Cerro,11.0,6.0,17.7,0.0,0,0,2020,0,63.0,4-2-3-1,10.0,3.0,21.9,0.0,0,0
1573,2019-08-24,21:00,2,5,3,0,1.0,1.0,0.3,0.5,47.0,4-4-2,Antonio Matéu Lahoz,7.0,2.0,17.4,1.0,0,0,2020,2,53.0,4-2-3-1,4.0,2.0,10.1,0.0,0,0
1574,2019-08-31,19:00,3,5,3,17,1.0,1.0,1.0,1.0,61.0,4-4-2,Mario Melero,15.0,1.0,20.6,1.0,0,0,2020,2,39.0,5-3-2,5.0,1.0,8.4,0.0,0,0
1575,2019-09-22,12:00,5,6,3,18,4.0,2.0,2.1,0.8,49.0,4-4-2,Santiago Jaime,13.0,4.0,20.1,1.0,1,1,2020,0,51.0,4-1-4-1,7.0,3.0,17.8,1.0,0,0
1576,2019-09-28,16:00,7,5,3,10,0.0,2.0,1.0,1.3,39.0,4-4-2,Jesús Gil,9.0,1.0,16.4,0.0,0,0,2020,1,61.0,4-3-3,10.0,6.0,19.1,0.0,0,0
1577,2019-10-19,18:30,9,5,3,26,2.0,0.0,1.0,0.6,46.0,4-4-2,Juan Martínez,5.0,2.0,25.1,0.0,0,0,2020,0,54.0,3-1-4-2,7.0,3.0,18.3,0.0,0,0
1578,2019-10-31,21:15,11,3,3,14,3.0,1.0,0.8,1.7,45.0,4-4-2,José González,8.0,3.0,19.9,2.0,0,0,2020,0,55.0,3-4-3,10.0,2.0,16.9,0.0,0,0
1579,2019-11-10,18:30,13,6,3,8,0.0,0.0,1.3,0.1,54.0,4-4-2,César Soto,14.0,5.0,17.7,1.0,0,0,2020,2,46.0,4-2-3-1,4.0,1.0,26.6,1.0,0,0
1580,2019-12-01,18:30,15,6,3,23,4.0,0.0,1.8,0.6,39.0,4-4-2,Javier Estrada,12.0,8.0,19.2,3.0,1,1,2020,0,61.0,4-4-2,7.0,2.0,14.5,0.0,0,0
1581,2019-12-15,12:00,17,6,3,20,2.0,0.0,1.5,0.5,45.0,4-4-2,Antonio Matéu Lahoz,7.0,3.0,11.6,0.0,0,0,2020,0,55.0,4-4-2,10.0,3.0,20.7,2.0,0,0
1582,2020-01-04,16:00,19,5,3,19,0.0,3.0,1.3,1.8,45.0,4-4-2,José Luis Munuera,15.0,4.0,16.9,0.0,0,0,2020,1,55.0,4-3-3,9.0,7.0,14.3,0.0,0,0
1583,2020-01-26,16:00,21,6,3,15,1.0,0.0,1.4,1.3,39.0,4-4-2,Eduardo Prieto,6.0,2.0,23.7,1.0,1,1,2020,0,61.0,4-1-4-1,8.0,1.0,14.4,0.0,0,0
